date,CDU,CSU,AFD,SPD,GP,LP,FDP
2017-06-04,1162.0,3000.0,8741.0,873.0,1107.0,0.0,226.0
2017-06-05,0.0,907.0,3578.0,2123.0,252.0,179.0,1472.0
2017-06-06,856.0,425.0,11426.0,322.0,830.0,386.0,1394.0
2017-06-07,700.0,3341.0,8231.0,2190.0,660.0,160.0,4109.0
2017-06-08,712.0,0.0,3443.0,2770.0,410.0,377.0,479.0
2017-06-09,489.0,1881.0,3584.0,2994.0,561.0,2881.0,2561.0
2017-06-10,592.0,11052.0,5007.0,4373.0,353.0,6936.0,878.0
2017-06-11,0.0,520.0,3847.0,1099.0,253.0,7999.0,2455.0
2017-06-12,1293.0,5117.0,0.0,1042.0,195.0,4207.0,1068.0
2017-06-13,363.0,260.0,3464.0,1065.0,367.0,610.0,1446.0
2017-06-14,839.0,1704.0,3486.0,0.0,919.0,1488.0,1819.0
2017-06-15,1475.0,1186.0,4566.0,1509.0,2245.0,95.0,2725.0
2017-06-16,3463.0,3436.0,14335.0,2732.0,2013.0,540.0,4357.0
2017-06-17,436.0,3793.0,8112.0,0.0,3608.0,596.0,2562.0
2017-06-18,0.0,612.0,1400.0,2311.0,1050.0,299.0,1168.0
2017-06-19,1403.0,4878.0,7928.0,1682.0,761.0,1066.0,2137.0
2017-06-20,0.0,963.0,8069.0,1131.0,465.0,3272.0,3041.0
2017-06-21,466.0,277.0,10625.0,2613.0,445.0,2238.0,1520.0
2017-06-22,1359.0,209.0,7790.0,1604.0,763.0,5325.0,3952.0
2017-06-23,374.0,265.0,5826.0,1791.0,121.0,2541.0,3951.0
2017-06-24,706.0,1314.0,6095.0,503.0,1291.0,522.0,842.0
2017-06-25,4231.0,1207.0,4535.0,4103.0,1264.0,8083.0,1173.0
2017-06-26,1690.0,3195.0,4461.0,3198.0,1222.0,3240.0,2140.0
2017-06-27,2337.0,1011.0,9049.0,16261.0,8622.0,3348.0,2468.0
2017-06-28,3008.0,1899.0,12173.0,1994.0,0.0,1038.0,584.0
2017-06-29,1325.0,10714.0,29029.0,6249.0,4587.0,3216.0,4248.0
2017-06-30,1534.0,939.0,13160.0,3684.0,6557.0,6262.0,4603.0
2017-07-01,2023.0,6706.0,2423.0,1272.0,703.0,3718.0,816.0
2017-07-02,735.0,2826.0,4666.0,710.0,1319.0,614.0,1543.0
2017-07-03,2209.0,4579.0,13669.0,1122.0,1161.0,1039.0,2595.0
2017-07-04,1892.0,2189.0,8462.0,4962.0,0.0,3931.0,1622.0
2017-07-05,1443.0,204.0,9976.0,1419.0,1753.0,2928.0,2325.0
2017-07-06,4918.0,19228.0,9690.0,2122.0,230.0,4206.0,1815.0
2017-07-07,0.0,10492.0,11268.0,3044.0,2035.0,294.0,4681.0
2017-07-08,765.0,1053.0,8939.0,3321.0,1407.0,2948.0,5446.0
2017-07-09,0.0,2998.0,9171.0,0.0,814.0,1731.0,1237.0
2017-07-10,404.0,8102.0,11944.0,1854.0,585.0,1008.0,4800.0
2017-07-11,464.0,771.0,7046.0,1582.0,0.0,932.0,6781.0
2017-07-12,631.0,675.0,5870.0,1879.0,395.0,984.0,5905.0
2017-07-13,2928.0,0.0,7164.0,2209.0,333.0,4985.0,1309.0
2017-07-14,983.0,3281.0,10774.0,2353.0,264.0,1404.0,5888.0
2017-07-15,881.0,792.0,9489.0,1398.0,116.0,1473.0,2056.0
2017-07-16,1514.0,1969.0,15712.0,2402.0,435.0,0.0,3958.0
2017-07-17,8580.0,8693.0,16862.0,3189.0,621.0,3891.0,6434.0
2017-07-18,952.0,4443.0,14423.0,2536.0,283.0,3527.0,4361.0
2017-07-19,490.0,2215.0,4760.0,2406.0,3291.0,7889.0,2494.0
2017-07-20,2213.0,11765.0,11099.0,1789.0,0.0,268.0,2056.0
2017-07-21,468.0,567.0,11777.0,1723.0,2071.0,4989.0,4895.0
2017-07-22,0.0,2014.0,13467.0,6070.0,1579.0,2366.0,1323.0
2017-07-23,1569.0,3262.0,5343.0,2581.0,0.0,0.0,626.0
2017-07-24,558.0,3778.0,13674.0,2719.0,626.0,1436.0,1858.0
2017-07-25,940.0,1140.0,16651.0,0.0,0.0,4304.0,3763.0
2017-07-26,311.0,12488.0,15324.0,5689.0,1026.0,413.0,2902.0
2017-07-27,1259.0,7620.0,12700.0,1394.0,594.0,2355.0,741.0
2017-07-28,1206.0,772.0,13949.0,0.0,478.0,1278.0,3780.0
2017-07-29,568.0,1411.0,6644.0,321.0,1673.0,0.0,942.0
2017-07-30,925.0,2092.0,2701.0,666.0,0.0,2920.0,850.0
2017-07-31,0.0,5123.0,12089.0,234.0,311.0,1747.0,3314.0
2017-08-01,804.0,4312.0,4020.0,1776.0,1747.0,618.0,1191.0
2017-08-02,773.0,636.0,8947.0,3517.0,1111.0,1013.0,3196.0
2017-08-03,1114.0,1295.0,10255.0,2521.0,666.0,3697.0,3453.0
2017-08-04,2280.0,1249.0,7490.0,2962.0,757.0,2762.0,4024.0
2017-08-05,0.0,1160.0,3122.0,0.0,622.0,2352.0,1105.0
2017-08-06,1664.0,122.0,6143.0,6220.0,410.0,954.0,813.0
2017-08-07,1128.0,3266.0,14124.0,1346.0,752.0,3537.0,3988.0
2017-08-08,468.0,6491.0,5431.0,6072.0,1227.0,2193.0,2859.0
2017-08-09,905.0,4134.0,7145.0,10295.0,939.0,594.0,2068.0
2017-08-10,708.0,8034.0,8073.0,831.0,796.0,2115.0,4659.0
2017-08-11,2548.0,1816.0,1732.0,5069.0,265.0,471.0,3729.0
2017-08-12,2691.0,3129.0,1308.0,3507.0,227.0,885.0,1539.0
2017-08-13,626.0,1962.0,3910.0,13276.0,595.0,1260.0,5819.0
2017-08-14,1347.0,5439.0,12391.0,2184.0,717.0,3123.0,2718.0
2017-08-15,1080.0,894.0,26058.0,1047.0,1503.0,1294.0,2726.0
2017-08-16,1896.0,6199.0,10201.0,1551.0,1856.0,826.0,3889.0
2017-08-17,1398.0,9850.0,16087.0,3850.0,2551.0,3147.0,2057.0
2017-08-18,1859.0,0.0,12533.0,973.0,6632.0,1295.0,4721.0
2017-08-19,462.0,275.0,18389.0,5612.0,0.0,547.0,2399.0
2017-08-20,718.0,5234.0,13329.0,6042.0,605.0,5593.0,5522.0
2017-08-21,3310.0,1862.0,7518.0,1614.0,435.0,539.0,1228.0
2017-08-22,2878.0,1769.0,11614.0,5082.0,291.0,5417.0,4515.0
2017-08-23,801.0,3760.0,10133.0,8599.0,13024.0,1035.0,3107.0
2017-08-24,2277.0,7117.0,12469.0,9230.0,2308.0,1417.0,2323.0
2017-08-25,3858.0,2246.0,8464.0,11398.0,0.0,3399.0,3533.0
2017-08-26,1042.0,1351.0,2627.0,3981.0,915.0,705.0,2913.0
2017-08-27,4078.0,374.0,15873.0,4492.0,2203.0,12588.0,5319.0
2017-08-28,2215.0,2147.0,43626.0,2244.0,1765.0,3833.0,6742.0
2017-08-29,2859.0,2781.0,15008.0,5000.0,2008.0,1758.0,5813.0
2017-08-30,4032.0,6928.0,41677.0,3279.0,1219.0,4728.0,4514.0
2017-08-31,1512.0,3310.0,14915.0,1575.0,2063.0,1362.0,1288.0
2017-09-01,3752.0,1533.0,23341.0,970.0,1091.0,7991.0,1674.0
2017-09-02,2579.0,441.0,2023.0,1151.0,661.0,2168.0,5542.0
2017-09-03,7756.0,10265.0,32052.0,41613.0,3122.0,6503.0,7842.0
2017-09-04,959.0,2991.0,10884.0,7798.0,5314.0,8645.0,4749.0
2017-09-05,3142.0,22200.0,24021.0,567.0,222.0,18571.0,3035.0
2017-09-06,2556.0,13945.0,23054.0,2578.0,1509.0,8762.0,1827.0
2017-09-07,4136.0,6910.0,18976.0,5779.0,1100.0,3420.0,3851.0
2017-09-08,1868.0,6929.0,19855.0,5546.0,1664.0,3761.0,3165.0
2017-09-09,4849.0,847.0,5701.0,6664.0,369.0,5583.0,6098.0
2017-09-10,1202.0,625.0,19981.0,7722.0,2590.0,10112.0,5819.0
2017-09-11,4199.0,3657.0,23580.0,6120.0,1258.0,1086.0,1997.0
2017-09-12,3410.0,2420.0,14391.0,7616.0,5465.0,9173.0,1670.0
2017-09-13,6870.0,3080.0,15352.0,4753.0,1235.0,8125.0,5095.0
2017-09-14,5739.0,1859.0,19502.0,5253.0,477.0,12969.0,9170.0
2017-09-15,3522.0,4961.0,30017.0,6971.0,635.0,4465.0,5960.0
2017-09-16,3187.0,3990.0,31422.0,5245.0,4852.0,10056.0,4699.0
2017-09-17,5877.0,1287.0,22077.0,4889.0,9378.0,2991.0,10538.0
2017-09-18,9899.0,8173.0,19785.0,4033.0,3013.0,1496.0,4734.0
2017-09-19,9956.0,2673.0,23846.0,3366.0,1649.0,10064.0,7589.0
